Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
orangers-en-fleurs-body-lotion,Orangers en Fleurs - body lotion,"


<p><span>Een vrolijke geur, heerlijk voor in het voorjaar en en de zomer! Franse elegantie.</span></p>
<p>De sinaasappelboom, waarvan tegelijkertijd bloesems en vruchten groeien, is hét symbool van vruchtbaarheid en overvloed (omdat de boom op hetzelfde moment zowel de bloesem als de vruchten draagt), van onschuld en het huwelijk, maar staat ook voor eeuwige liefde.<br><br>Volgens de traditie had de bruid oranjebloesem in haar corsage of haar bruidsboeket. Dit gebruik kwam oorspronkelijk uit het oude China, maar koningin Victoria was degene die de traditie in stand hield door bij haar huwelijk in 1840 een krans van oranjebloesem te dragen.</p>
<h2>Ingrediënten</h2>oranjebloesem, rozenabsolue, tuberoos, eau de brouts, ylang comores, nootmuskaat, cederhout, musk<br><strong></strong>


",Houbigant,body lotion,"Familie:floral, floral, ingr:cederhout, ingr:musk, ingr:oranjebloesem, ingr:roos, ingr:tuberose, Merk:Houbigant, ProductBackground:background-floral-med, Related:bodylotion, Related:floral, Related:orangersenfleurs, Soort:body lotion",true,Inhoud,150 ml,,,,,HO20007,100.0,shopify,1,deny,manual,46.00,,true,true,711658857303,https://cdn.shopify.com/s/files/1/1323/9877/products/orangers-en-fleurs-body-lotion-body-lotion-houbigant-150-ml-perfume-lounge.jpg?v=1549728892,1,Orangers en Fleurs - body lotion-body lotion-Houbigant-150 ml-Perfume Lounge,false,Houbigant Orangers en Fleurs  - Perfume Lounge,Ontdek de bijzondere parfums uit de Houbigant-collectie via de webshop of bezoek onze Haute Parfumerie in Amsterdam.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,20.63,active
aqua-universalis-cadeau-coffret,Aqua Universalis cadeau coffret,"

<p>Het 'universele water' van de hand van ster-parfumeur Francis Kurkdjian in een luxe cadeauset met een 70ml Eau de Toilette, een geparfumeerde douchegel van 250ml en een geparfumeerd kaarsje van 35gr. Een prachtig cadeau voor de feestdagen!<br> <br> <span>Wat wij vinden van de geur: verzorgd, verfijnd, zonnig, schoon, energiek. </span></p>
<p>Bergamot uit Calabrië, citroen uit Sicilië, Philadelphus, lelietje-van-dalen en licht, muskachtig hout wat samen een heerlijk geurend boeket vormt.</p>
<p>De set bestaat uit: </p>
<p>- Een eau de toilette 70 ml (2,4 fl.oz.) <br>- Een geparfumeerde douchegel 250 ml (8,5 fl.oz.) <br>- Een geurkaars 35 g (1,2 oz.)</p>
<h2>Ingrediënten</h2>bergamot, citroen, lelietjes van dalen, boerenjasmijn, musk, hout


",Maison Francis Kurkdjian,gift-set,"aquatic, citrus, Familie:aquatic, Familie:citrus, Familie:floral, floral, ingr:bergamot, ingr:jasmijn, ingr:musk, Merk:Maison Francis Kurkdjian, mf_4, ProductBackground:background-aquatic-med, ProductBackground:background-citrus-med, ProductBackground:background-floral-med, Related:aquatic, Related:aquauniversalis, Related:citrus, Related:floral, Soort:gift-set",false,Title,Default Title,,,,,FK80013,100.0,shopify,0,deny,manual,175.00,,true,true,3700559604472,https://cdn.shopify.com/s/files/1/1323/9877/products/aqua-universalis-cadeau-coffret-gift-set-maison-francis-kurkdjian-perfume-lounge.jpg?v=1549728888,1,Aqua Universalis cadeau coffret-gift-set-Maison Francis Kurkdjian-Perfume Lounge,false,Aqua Universalis Luxe cadeau coffret,"Mooie cadeauset Aqua Universalis van Maison Francis Kurkdjian. Verzorgd, verfijnd, zonnig, energiek. Gratis verzending en snelle levering, een ideaal cadeau!",gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,87.50,archived
cedrat-liquid-soap,Cedrat - liquid soap,"



<p><span>Heerlijke hoogwaardige en verzorgende zeep van Nicolai.</span></p>

<p><span>Deze luxe en subtiel geparfumeerde handzeep van Parfums Nicolaï is gemaakt volgens de 'Marseille methode', dit betekent dat de zeep gemaakt wordt onder toezicht van een meester zeepmaker. Voor de zeep wordt plantaardige kokosolie gebruikt. Deze olie is van nature rijk aan glycerine, wat uw huid hydrateert en zacht houdt. <br>Verder bevat de zeep </span><span>geen kleurstoffen, parabenen of synthetische </span><span>oppervlakte-actieve</span><span> ingrediënten. Ook </span><span>worden er geen dierlijke vetten gebruikt bij de productie.</span><br><span>Dit maakt de zeep een verwenmomentje voor uw huid, zeker bij dagelijks gebruik. <br>Geschikt voor lichaam en handen.</span></p>
<p>Keuze uit 300ml of 500ml verpakking. </p>


",Nicolai Paris,liquid soap,"ingr:kokos, Merk:Nicolai Paris, Soort:liquid soap",false,Inhoud,300 ml,,,,,PN80005,300.0,shopify,0,deny,manual,19.00,,true,true,3581000009363,https://cdn.shopify.com/s/files/1/1323/9877/products/cedrat-liquid-soap-liquid-soap-nicolai-paris-300-ml-perfume-lounge.jpg?v=1549728883,1,Cedrat - liquid soap-liquid soap-Nicolai Paris-300 ml-Perfume Lounge,false,Nicolai Paris Cedrat liquid soap - Annindriya Perfume Lounge,Bestel nu verschillende creaties van parfumeur Patricia de Nicolai als geparfumeerde vloeibare zeep. Verkrijgbaar in Cedrat en Mimosa,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/cedrat-liquid-soap-liquid-soap-nicolai-paris-300-ml-perfume-lounge.jpg?v=1549728883,g,,,archived
cedrat-liquid-soap,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/cedrat-liquid-soap-liquid-soap-nicolai-paris-300-ml-perfume-lounge-2.jpg?v=1549728883,2,Cedrat - liquid soap-liquid soap-Nicolai Paris-300 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
kiss-me-intense,Kiss me Intense,"



<p><span style=""color: #;""></span><span>Delicaat en zachte Franse creatie met lichtzoet amandel akkoord. Romantisch en lichtvoetig.</span></p>
<h2>Ingrediënten</h2>
vanille, steranijs, amandel, vers hooi


",Nicolai Paris,eau de parfum,"ingr:amandel, ingr:vanille, Merk:Nicolai Paris, met sample, Soort:eau de parfum",true,Inhoud,30 ml,,,,,PN10333,30.0,shopify,2,deny,manual,59.00,,true,true,3581000019201,https://cdn.shopify.com/s/files/1/1323/9877/products/kiss-me-intense-eau-de-parfum-nicolai-paris-100-ml-perfume-lounge.jpg?v=1556286357,1,Kiss me Intense-eau de parfum-Nicolai Paris-100 ml-Perfume Lounge,false,,,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/kiss-me-intense-eau-de-parfum-nicolai-paris-30-ml-perfume-lounge-2.jpg?v=1556286357,g,,21.45,active
kiss-me-intense,,,,,,,,100 ml,,,,,PN10002,100.0,shopify,2,deny,manual,177.00,,true,true,3581000018204,https://cdn.shopify.com/s/files/1/1323/9877/products/kiss-me-intense-eau-de-parfum-nicolai-paris-30-ml-perfume-lounge-2.jpg?v=1556286357,2,Kiss me Intense-eau de parfum-Nicolai Paris-30 ml-Perfume Lounge,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/kiss-me-intense-eau-de-parfum-nicolai-paris-100-ml-perfume-lounge.jpg?v=1556286357,g,,64.36,
kiss-me-intense,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/kiss-me-intense-eau-de-parfum-nicolai-paris-perfume-lounge-3.jpg?v=1556286357,3,Kiss me Intense-eau de parfum-Nicolai Paris-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
kiss-me-intense,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/kiss-me-intense-eau-de-parfum-nicolai-paris-perfume-lounge-4.jpg?v=1556286357,4,Kiss me Intense-eau de parfum-Nicolai Paris-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
kiss-me-intense,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/KissMeIntense_Olfactorypyramid.jpg?v=1590570554,5,,,,,,,,,,,,,,,,,,,,,,
trayee-take-two,Trayee - Take Two,"


<br> Trayee is een complexe geur die het grenzeloze spirituele landschap van de grote vedische periode belichaamt. Vele eeuwen geleden begon deze tijd met zijn ingewikkelde rituelen en ceremonies, tempel, ayurveda, het universum van yoga en de holistische zoektocht naar kennis. Het parfum zelf heeft een hoog percentage van natuurlijke ingrediënten gebruikt in veel van deze vedische ceremonies.
<p> </p>
<p></p><h2>Ingrediënten</h2> gember, kaneel, elemi, zwarte bes, basilicum, jasmijn, kardemom saffraan, kruidnagel, sandelhout, vetiver, incense, patchouli, mirre, vanilla, ceder, amber, oudh (Laos), eikenmos


",Neela Vermeire Creations,eau de parfum,"ingr:amber, ingr:cederhout, ingr:jasmijn, ingr:oud, ingr:patchouli, ingr:sandelhout, ingr:vanille, ingr:vetiver, Merk:Neela Vermeire Creations, Soort:eau de parfum",true,Inhoud,2 x 15 ml,,,,,NV10011,15.0,shopify,2,deny,manual,112.00,,true,true,,https://cdn.shopify.com/s/files/1/1323/9877/products/trayee-take-two-eau-de-parfum-neela-vermeire-creations-2-x-15-ml-perfume-lounge.jpeg?v=1549728846,1,Trayee - Take Two-eau de parfum-Neela Vermeire Creations-2 x 15 ml-Perfume Lounge,false,Neela Vermeire Creations Trayee Take Two - Perfume Lounge,Ontdek de op India geinspireerde parfums van Neela Vermeire Creations. Bestel eenvoudig en snel via de webshop of bezoek onze Haute Parfumerie in Amsterdam.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,56.00,active
trayee-take-two,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/trayee-take-two-eau-de-parfum-neela-vermeire-creations-2-x-15-ml-perfume-lounge-2.jpeg?v=1549728846,2,Trayee - Take Two-eau de parfum-Neela Vermeire Creations-2 x 15 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
trayee-take-two,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/trayee-take-two-eau-de-parfum-neela-vermeire-creations-2-x-15-ml-perfume-lounge-3.jpeg?v=1549728846,3,Trayee - Take Two-eau de parfum-Neela Vermeire Creations-2 x 15 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
pichola-take-two,Pichola - Take Two,"



<p>Pichola is nu ook verkrijgbaar als reisverstuiver. Handig voor in de handtas!</p>
<p><span>Pichola is een mooie, 'lichtvoetige' tuberoos, transparant maar toch ook gelaagd met het kruidige accent van Neela's geuren.</span></p>
<p>Lake Pichola is het kroonjuweel en de centrale focus van de prinselijke stad Udaipur. <br> <br> Een groot aantal kleurrijke historische, architectonische en spirtuele reflecteren in dit schitterende water. Het zon- en maanlicht van elk seizoen bevestigen de eindeloze schoonheid van het meer Pichola. <br> <br> Pichola vangt deze talloze reflecties op het meer uit het verleden en het heden. De pracht en praal van de rijke en levendige bloemen, vorstelijke kruiden en kostbare houtsoorten nemen ons mee op een onvergetelijke en hypnotische geuren reis.</p>
<p></p><h2>Ingrediënten</h2> kardemom, kaneel, saffraan, juniper, magnolia, neroli olie, clementine, bergamot, oranje bloesem absolute, roos absolute, tuberoos absolute, jasmijn-sambac, ylang, ylang, bezoine, sandelhout, drijfhout, vetiver (Haïti)<br><strong></strong>


",Neela Vermeire Creations,eau de parfum,"Familie:floral, floral, ingr:bergamot, ingr:jasmijn, ingr:magnolia, ingr:oranjebloesem, ingr:roos, ingr:sandelhout, ingr:tuberose, ingr:vetiver, Merk:Neela Vermeire Creations, ProductBackground:background-floral-med, Related:floral, Soort:eau de parfum",true,Inhoud,2 x 15 ml,,,,,NV10009,15.0,shopify,2,deny,manual,112.00,,true,true,,https://cdn.shopify.com/s/files/1/1323/9877/products/pichola-take-two-eau-de-parfum-neela-vermeire-creations-2-x-15-ml-perfume-lounge.jpeg?v=1549728832,1,Pichola - Take Two-eau de parfum-Neela Vermeire Creations-2 x 15 ml-Perfume Lounge,false,Neela Vermeire Creations Pichola Take Two - Perfume Lounge,Ontdek de op India geinspireerde parfums van Neela Vermeire Creations. Bestel eenvoudig en snel via de webshop of bezoek onze Haute Parfumerie in Amsterdam.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,56.00,active
pichola-take-two,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/pichola-take-two-eau-de-parfum-neela-vermeire-creations-2-x-15-ml-perfume-lounge-2.jpeg?v=1549728832,2,Pichola - Take Two-eau de parfum-Neela Vermeire Creations-2 x 15 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
pichola-take-two,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/pichola-take-two-eau-de-parfum-neela-vermeire-creations-2-x-15-ml-perfume-lounge-3.jpeg?v=1549728832,3,Pichola - Take Two-eau de parfum-Neela Vermeire Creations-2 x 15 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
mohur-take-two,Mohur - Take Two,"



<p><span>Mohur is nu ook verkrijgbaar als reisverstuiver. Handig voor in de handtas!</span></p>
<p>Mohur, Moghul - British Raj Era.<br><br>Mohur is een geur op basis van roos, een combinatie van weelderige Moghul rozen parfums en een aangenaam pittig leerelement. Als tijdens een high tea na een polo wedstrijd. Om dit moment vast te leggen, is Mohur gecreëerd als een verfijnd roos-oudh samengaan, die een hulde brengt aan de roem en het talent van Noor Jahan's. <br>Mohur is gebaseerd op het klassieke oosterse akkoord van roos en oudh, maar door de poederige orris krijgt het klassieke Franse allure. Het is absoluut een unisex geur ondanks het rijke en volle roos akkoord.<br><br>Uit de review van Olfactoria's Travels: ""Mohur is particularly good for this because it is such a tapestry, a beautiful Kashmiri carpet all woven together of fragrant strands and it is thick, rich and luscious enough to float you away to other more exotic places."" ""Life is good when you smell this freaking fabulous.""<br><br>Uit de review van How to spend it: ""Darker and moodier is Neela Vermeire’s Mohur, a fragrance of <a href=""http://howtospendit.ft.com/articles/84341"">rose</a> and oud that avoids the usual tropes of the genre, heft and opacity. Vermeire, who now lives in Paris, is originally from India, and she worked with Bertrand Duchaufour to capture the elements of traditional perfumery in the subcontinent. “It’s the ‘Imperial Rose’ in our collection,” says Vermeire of the extrait version of Mohur, a potion luxuriant enough for the Empress Noor Jahan.""</p>
<p></p><h2>Ingrediënten</h2> kardemom, koriander, ambrette, wortel, zwarte peper, elemi, roos, jasmijn, orris, amandel, leder, sandelhout, amber, houtachtige noten, patchouli, oudh (Laos), benzoine, vanille en tonkaboon.


",Neela Vermeire Creations,eau de parfum,"Familie:floral, floral, ingr:amandel, ingr:amber, ingr:ambrettezaad, ingr:benzoine, ingr:iris, ingr:jasmijn, ingr:leer, ingr:oud, ingr:patchouli, ingr:peper, ingr:roos, ingr:sandelhout, ingr:tonka, ingr:vanille, Merk:Neela Vermeire Creations, ProductBackground:background-floral-med, Related:floral, Soort:eau de parfum",true,Inhoud,2 x 15 ml,,,,,NV10010,15.0,shopify,0,deny,manual,112.00,,true,true,,https://cdn.shopify.com/s/files/1/1323/9877/products/mohur-take-two-eau-de-parfum-neela-vermeire-creations-2-x-15-ml-perfume-lounge.jpeg?v=1549728818,1,Mohur - Take Two-eau de parfum-Neela Vermeire Creations-2 x 15 ml-Perfume Lounge,false,Neela Vermeire Creations Mohur-Take Two - Perfume Lounge,Ontdek de op India geinspireerde parfums van Neela Vermeire Creations. Bestel eenvoudig en snel via de webshop of bezoek onze Haute Parfumerie in Amsterdam.,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,56.00,active
mohur-take-two,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/mohur-take-two-eau-de-parfum-neela-vermeire-creations-2-x-15-ml-perfume-lounge-2.jpeg?v=1549728818,2,Mohur - Take Two-eau de parfum-Neela Vermeire Creations-2 x 15 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
mohur-take-two,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/mohur-take-two-eau-de-parfum-neela-vermeire-creations-2-x-15-ml-perfume-lounge-3.jpeg?v=1549728818,3,Mohur - Take Two-eau de parfum-Neela Vermeire Creations-2 x 15 ml-Perfume Lounge,,,,,,,,,,,,,,,,,,,,,
incense-oud,Incense Oud,"


<p><span>Een prachtige oud-geur, waarin hoge kwaliteit agarwood uit Cambodia is gebruikt, samen wierook uit Oman, krachtig en bijzonder!</span></p>
<p>De opening van Incense Oud is groen en zonnig. Al snel komen de krachtige houtige noten samen met aardse patchouli en een lichte 'boozy' noot naar boven. De basis is dierlijk met leer, castoreum en musk. Incense Oud is een vol en krachtig parfum met goede projectie en 'sillage'. Weer een prachtig kunstwerkje van Madame Nicolai!</p>
<h2>Ingrediënten</h2>Artemisia, davana, ambrette, oudh, koriander, cypriol, ceder, roos, patchouli, castoreum, amber, styrax, musk, wierook 


",Nicolai Paris,eau de parfum,"Familie:oriental, ingr:amber, ingr:ambrettezaad, ingr:cederhout, ingr:leer, ingr:musk, ingr:oud, ingr:patchouli, ingr:roos, Merk:Nicolai Paris, met sample, oriental, ProductBackground:background-oriental-light, Related:oriental, Soort:eau de parfum",true,Inhoud,30 ml,,,,,1932,30.0,shopify,3,deny,manual,67.00,,true,true,3581000019324,https://cdn.shopify.com/s/files/1/1323/9877/products/incense-oud-eau-de-parfum-nicolai-paris-100-ml-perfume-lounge.jpg?v=1590570365,1,Incense Oud-eau de parfum-Nicolai Paris-100 ml-Perfume Lounge,false,,,gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/incense-oud-eau-de-parfum-nicolai-paris-30-ml-perfume-lounge-2.jpg?v=1590570365,g,,24.36,active
incense-oud,,,,,,,,100 ml,,,,,1832,100.0,shopify,5,deny,manual,201.00,,true,true,3581000018327,https://cdn.shopify.com/s/files/1/1323/9877/products/incense-oud-eau-de-parfum-nicolai-paris-30-ml-perfume-lounge-2.jpg?v=1590570365,2,Incense Oud-eau de parfum-Nicolai Paris-30 ml-Perfume Lounge,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/incense-oud-eau-de-parfum-nicolai-paris-100-ml-perfume-lounge.jpg?v=1590570365,g,,73.09,
incense-oud,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/IncenseOud_Olfactorypyramid.jpg?v=1590570365,3,,,,,,,,,,,,,,,,,,,,,,
incense-oud,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/Incense-Oud-Compo-730x1024.jpg?v=1590570374,4,,,,,,,,,,,,,,,,,,,,,,
lorenzo-villoresi-vintage-collection-discovery-set,Lorenzo Villoresi Vintage Collection,"


<p>ontdekkingsset</p>
<p><span>Collectie van hard-to-find Lorenzo Villoresi Vintage Collection geuren.</span><br><span>Deze collectie bevat de geuren: Ambra, Garofano, Incensi, Tropicana, Vetiver, Ylang Ylang</span></p>
<p> </p>
<h2>Ingrediënten</h2>de 6 eau-de-toilettes uit de Lorenzo Villoresi Vintage Collection

",Lorenzo Villoresi,discovery set,"ingr:vetiver, Merk:Lorenzo Villoresi, Related:discoveryset, Soort:discovery set",true,Inhoud,6 x 2 ml,,,,,VI10007,5.0,shopify,4,deny,manual,20.00,,true,true,,https://cdn.shopify.com/s/files/1/1323/9877/products/lorenzo-villoresi-vintage-collection-discovery-set-lorenzo-villoresi-6-x-2-ml-perfume-lounge.jpg?v=1554126361,1,Lorenzo Villoresi Vintage Collection-discovery set-Lorenzo Villoresi-6 x 2 ml-Perfume Lounge,false,,"Sample set van Lorenzo Villoresi's Vintage Collection. Met de geuren: Ambra, Garofano, Incensi, Tropicana, Vetiver en Ylang Ylang. Veilig en snel besteld.
",gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,,g,,8.50,active
limanakia,27 Limanakia,"


<p><span>Een spannende transparante geur die mineraal en dierlijk intrigerend combineert.</span><br><br>De inspiratie voor Limanakia is het gelijknamige strand in Griekenland:<br>""On the coast of the Aegean Sea, you need to watch your step as you climb the steep paths that lead to a series of burning, rocky beaches and mineral alcoves edged in rock rose bushes: the perfect place for trysts - Limanakia.""<br><br>Om dit landschap te schilderen, moet je tegenstellingen combineren, alsook de olfactorische oxymoron, aldus Pierre Guillaume. De parfumeur probeert de spannende combinatie op te roepen van hete stenen, het dierlijke van warme lichamen, de geur van cistus roos en het minerale van zeelucht. Prachtig gelukt, vinden wij!</p>
<p>Review Ca Fleure Bon: ""The tightrope balance of Limanakia, its interplay between heat and chill, between mineral and arboreal, and its uncanny ability to recall the Greek shoreline without any use of calone, is a hallmark of Pierre Guillaume’s wizardry as a perfumer.""</p>
<h2>Ingrediënten</h2>artemisia, salicylates, ‘rocky beach accord’, vuursteen, witte bloemen, immortelle, ziltige patchouli, cashmere, hout, cistus labdanum, amber


",Pierre Guillaume Paris,eau de parfum,"generic_channable, ingr:amber, ingr:labdanum, ingr:patchouli, ingr:roos, Merk:Pierre Guillaume Paris, met sample, Related:PG, Soort:eau de parfum",true,Size,50 ml,,,,,PG10095,50.0,shopify,2,deny,manual,102.00,,true,true,3700254194179,https://cdn.shopify.com/s/files/1/1323/9877/products/limanakia-eau-de-parfum-pierre-guillaume-paris-100ml-perfume-lounge.jpg?v=1554731931,1,Limanakia-eau de parfum-Pierre Guillaume Paris-100ml-Perfume Lounge,false,Limanakia - Pierre Guillaume - Perfume Lounge,"Ontdek het nieuwste parfum van sterparfumeur Pierre Guillaume in de Perfume Lounge. Voor 15u besteld, zelfde werkdag verstuurd. Veilig en snel.",gezondheid en persoonlijke verzorging > persoonlijke verzorging > cosmetica > parfum,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1323/9877/products/limanakia-eau-de-parfum-pierre-guillaume-paris-50ml-perfume-lounge-3.jpg?v=1554731931,g,,37.10,active
