Handle,Title,Vendor,Type,Collection,Tag,Price,Image
parfumerie-generale-le-musc-et-la-peau,4.1 Le Musc et La Peau,Pierre Guillaume Paris,eau de parfum,"aldehyde, bergamot, wat-te-dragen-bij-een-diner, musk, chocolade, cederhout, tonkaboon, geuren-om-mee-te-layeren, ontdek-de-musk-geurfamilie, zakelijk-en-subtiel, puur-minimalistisch, elegant-feminine-dandy, phines-keuze-smeer-maar, layering-collectie, bestsellers, layering-live-stream-mei-2020, op-en-top-vrouwelijk, de-top-20-van-2020, pierre-guillaume-paris, parfums, soft-floral, eau-de-parfum, ontdek-minimalistische-geuren, france, all-collections, totaal-overzicht, flexify, bestsellers-x, pierre-guillaume-collection","bestsellers X, bodycare-available, Familie:musk, Familie:softfloral, ingr:aldehyde, ingr:bergamot, ingr:cederhout, ingr:musk, ingr:sandelhout, ingr:tonka, ingr:vanille, longevity-middel, Merk:Pierre Guillaume Paris, met sample, mf_4, minimal, mood:comfy, musk, Pierre Guillaume, ProductBackground:background-minimal-light, ProductBackground:background-softfloral-light, Related:minimal, Related:muscetlapeau, Related:muscpeauPG, Related:musk, Related:softfloral, softfloral, Soort:eau de parfum",37.10,https://cdn.shopify.com/s/files/1/1323/9877/products/le-musc-et-la-peau-eau-de-parfum-pierre-guillaume-paris-100-ml-perfume-lounge.jpg?v=1554731761
caron-royal-bain-de-caron-eau-de-toilette,Royal Bain de Caron,Caron,eau de toilette,"vanille, benzoine, seringen-lilacs, cederhout, amber-collection, benzoine-collection, zonnig-warm-en-vol-amber-akkoord, op-en-top-vrouwelijk, caron, parfums, geurfamilie-orientaals, geurfamilie-licht-orientaals, eau-de-toilettes, france, all-collections, totaal-overzicht, amber, flexify","Familie:softoriental, ingr:amber, ingr:benzoine, ingr:cederhout, ingr:musk, ingr:roos, ingr:sandelhout, ingr:seringen, ingr:vanille, longevity-middel, Merk:Caron, met sample, mood:comfy, Related:softoriental, soft oriental, Soort:eau de toilette",29.63,https://cdn.shopify.com/s/files/1/1323/9877/products/royal-bain-de-caron-eau-de-toilette-caron-125-ml-perfume-lounge.jpg?v=1555510432
parfumerie-generale-l-ombre-fauve-eau-de-parfum,8.1 L'Ombre Fauve,Pierre Guillaume Paris,eau de parfum,"aldehyde, benzoine, ontdek-de-musk-geurfamilie, verleidelijk-en-sensueel, skanky-lekker-viezig, zonnig-warm-en-vol-amber-akkoord, ambernn, pierre-guillaume-paris, geurfamilie-poederig, parfums, geurfamilie-leer, eau-de-parfum, france, all-collections, totaal-overzicht, patchouli, amber, flexify, pierre-guillaume-collection","amber, Familie:amber, Familie:leather, ingr:aldehyde, ingr:amber, ingr:benzoine, ingr:leer, ingr:musk, ingr:patchouli, leather, longevity-middel, Merk:Pierre Guillaume Paris, met sample, Pierre Guillaume, powdery, ProductBackground:background-amber-med.png, ProductBackground:background-leer-med, Related:amber, Related:leather, Soort:eau de parfum",37.10,https://cdn.shopify.com/s/files/1/1323/9877/products/lombre-fauve-eau-de-parfum-pierre-guillaume-paris-100-ml-perfume-lounge.jpg?v=1554731783
louanges-profanes,19 Louanges Profanes,Pierre Guillaume Paris,eau de parfum,"neroli-oranjebloesem, benzoine, drop, iconische-parfums, pierre-guillaume-paris, parfums, geurfamilie-orientaals-bloemig, eau-de-parfum, france, all-collections, totaal-overzicht, neroli-collection, flexify, bestsellers-mid, pierre-guillaume-collection","bestsellers mid, Familie:floriental, floraloriental, ingr:benzoine, ingr:oranjebloesem, longevity-middel, Merk:Pierre Guillaume Paris, met sample, Pierre Guillaume, ProductBackground:background-floriental-med.png, Related:floriental, Related:neroliPG, Related:PG, Soort:eau de parfum",37.10,https://cdn.shopify.com/s/files/1/1323/9877/products/louanges-profanes-eau-de-parfum-pierre-guillaume-paris-100-ml-perfume-lounge.jpg?v=1554731803
parfumerie-generale-papyrus-de-ciane,24 Papyrus de Ciane,Pierre Guillaume Paris,eau de parfum,"bergamot, cederhout, verfrissend-optimistisch, pierre-guillaume-paris, parfums, geurfamilie-groen, eau-de-parfum, france, all-collections, totaal-overzicht, neroli-collection, flexify, pierre-guillaume-collection","Familie:green, green, ingr:bergamot, ingr:cederhout, ingr:leer, ingr:musk, ingr:oranjebloesem, longevity-middel, Merk:Pierre Guillaume Paris, met sample, Pierre Guillaume, ProductBackground:background-green-med, Related:green, Related:neroliPG, Related:PG, Soort:eau de parfum",37.10,https://cdn.shopify.com/s/files/1/1323/9877/products/papyrus-de-ciane-eau-de-parfum-pierre-guillaume-paris-100-ml-perfume-lounge.jpg?v=1554731821
parfumerie-generale-tubereuse-couture-eau-de-parfum,17 Tubereuse Couture,Pierre Guillaume Paris,eau de parfum,"tuberose, benzoine, ylang-ylang, karamel, pierre-guillaume-paris, parfums, geurfamilie-orientaals-bloemig, eau-de-parfum, france, all-collections, totaal-overzicht, flexify, bestsellers-mid, pierre-guillaume-collection","bestsellers mid, Familie:floriental, floraloriental, ingr:benzoine, ingr:jasmijn, ingr:roos, ingr:tuberose, longevity-middel, Merk:Pierre Guillaume Paris, met sample, Pierre Guillaume, ProductBackground:background-floriental-med.png, Related:floriental, Related:PG, Soort:eau de parfum",37.10,https://cdn.shopify.com/s/files/1/1323/9877/products/tubereuse-couture-eau-de-parfum-pierre-guillaume-paris-100-ml-perfume-lounge.jpg?v=1554731853
parfumerie-generale-vetiver-matale,6.1 Vetiver Matale,Pierre Guillaume Paris,eau de parfum,"vetiver, voor-de-man, cashmeran, heliotroop, thee-tea, tabak, zakelijk-en-subtiel, vetiver-collection, thee-collectie, pierre-guillaume-paris, parfums, geurfamilie-woody, eau-de-parfum, france, all-collections, totaal-overzicht, amber, flexify, pierre-guillaume-collection","Familie:woody, ingr:amber, ingr:heliotroop, ingr:tabak, ingr:vetiver, longevity-middel, Merk:Pierre Guillaume Paris, met sample, Pierre Guillaume, ProductBackground:background-woody-light, Related:Vetiver, Related:woody, Soort:eau de parfum, woody",37.10,https://cdn.shopify.com/s/files/1/1323/9877/products/vetiver-matale-eau-de-parfum-pierre-guillaume-paris-100-ml-perfume-lounge.jpg?v=1554731873
parfumerie-generale-yuzu-ab-irato-eau-de-parfum,09 Yuzu Ab Irato,Pierre Guillaume Paris,eau de parfum,"yuzu, verfrissend-optimistisch, pierre-guillaume-paris, parfums, geurfamilie-aromatisch-kruidig, eau-de-parfum, france, all-collections, totaal-overzicht, flexify, pierre-guillaume-collection","aromatic, ingr:jasmijn, ingr:magnolia, ingr:musk, ingr:yuzu, longevity-middel, Merk:Pierre Guillaume Paris, met sample, Pierre Guillaume, Related:PG, Soort:eau de parfum",37.10,https://cdn.shopify.com/s/files/1/1323/9877/products/yuzu-ab-irato-eau-de-parfum-pierre-guillaume-paris-100-ml-perfume-lounge.jpg?v=1554731893
phaedon-paris-black-vetiver,Black Vetiver,Phaedon Paris,eau de parfum,"vetiver, voor-de-man, black-collection, peper, berkenteer, vetiver-collection, phaedon-paris, parfums, eau-de-parfum, france, all-collections, totaal-overzicht, flexify","ingr:berkenteer, ingr:peper, ingr:vetiver, longevity-middel, Merk:Phaedon Paris, met sample, Related:Vetiver, Soort:eau de parfum",58.00,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_Black_Vetiver_-_Phaedon_-_100ml_nieuw.jpg?v=1580399325
phaedon-paris-cendres-de-the,Cendres de The,Phaedon Paris,eau de toilette,"mirre, kaneel, thee-tea, cederhout, cederhout-collection, thee-collectie, phaedon-paris, parfums, geurfamilie-woody, eau-de-toilettes, france, all-collections, totaal-overzicht, flexify","Familie:woody, ingr:cederhout, ingr:musk, ingr:peper, ingr:roos, longevity-middel, Merk:Phaedon Paris, met sample, mf_3, ProductBackground:background-woody-light, Related:woody, Soort:eau de toilette, woody",30.00,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_Cendre_de_The_-_Phaedon_-_100ml_nieuw.jpg?v=1602156983
phaedon-paris-coton-egyptien,Coton Egyptien,Phaedon Paris,eau de toilette,"musk, verzorgd-schoon, cederhout, puur-minimalistisch, verfrissend-optimistisch, aldehyde-collection, phaedon-paris, parfums, eau-de-toilettes, france, all-collections, totaal-overzicht, flexify, bestsellers-jong","bestsellers jong, Familie:musk, ingr:cederhout, ingr:musk, longevity-middel, Merk:Phaedon Paris, met sample, musk, Soort:eau de toilette",42.00,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_Coton_Egyptien_-_Phaedon_-_100ml_nieuw.jpg?v=1603812313
phaedon-paris-lentisque,Lentisque,Phaedon Paris,eau de toilette,"labdanum, cederhout, groen-collection, phaedon-paris, parfums, geurfamilie-groen, eau-de-toilettes, france, all-collections, totaal-overzicht, amber, flexify","Familie:green, generic_channable, green, ingr:amber, ingr:cederhout, ingr:labdanum, ingr:musk, ingr:vetiver, longevity-middel, Merk:Phaedon Paris, met sample, ProductBackground:background-green-med, Related:green, Related:Vetiver, Soort:eau de toilette",30.00,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_Lentisque_-_Phaedon_-_100ml_nieuw.jpg?v=1603812440
phaedon-paris-oliban-eau-de-toilette,Oliban,Phaedon Paris,eau de toilette,"geurfamilie-rokerig-droog, wierook-frankincense, black-collection, cederhout, synthetische-ambergris, phaedon-paris, parfums, geurfamilie-woody, eau-de-toilettes, france, totaal-overzicht, flexify","Familie:woody, generic_channable, ingr:cederhout, ingr:musk, ingr:sandelhout, longevity-middel, Merk:Phaedon Paris, met sample, mf_2, ProductBackground:background-woody-light, Related:woody, Soort:eau de toilette, woody",30.00,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_Oliban_-_Phaedon_-_100ml_nieuw.jpg?v=1603812468
phaedon-paris-poivre-colonial-eau-de-toilette,Poivre Colonial,Phaedon Paris,eau de toilette,"iso-e-super, voor-de-man, grapefruit, peper, chocolade, cederhout, nootmuskaat, cederhout-collection, vijf-keer-mannen-parfums, phaedon-paris, parfums, eau-de-toilettes, france, all-collections, totaal-overzicht, patchouli, flexify","ingr:cederhout, ingr:chocolade, ingr:musk, ingr:patchouli, ingr:peper, ingr:vetiver, longevity-middel, Merk:Phaedon Paris, met sample, mf_2, Soort:eau de toilette",42.00,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_Poivre_Colonial_-_Phaedon_-_100ml_nieuw.jpg?v=1603812594
phaedon-paris-rouge-avignon-eau-de-parfum,Rouge Avignon,Phaedon Paris,eau de parfum,"kokos, chocolade, framboos, framboos-collection, zonnig-warm-en-vol-amber-akkoord, phaedon-paris, parfums, eau-de-parfum, france, all-collections, totaal-overzicht, amber, flexify","ingr:amber, ingr:chocolade, ingr:kokos, ingr:musk, ingr:roos, ingr:sandelhout, ingr:vetiver, longevity-middel, Merk:Phaedon Paris, met sample, mf_3, Soort:eau de parfum",38.00,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_Rouge_Avignon_-_Phaedon_-_100ml_nieuw.jpg?v=1603812702
phaedon-paris-sable-et-soleil-eau-de-parfum,Sable et Soleil,Phaedon Paris,eau de parfum,"zonnige-geuren, vanille, kokos, geranium, tonkaboon, zomers-exotisch, geranium-collection, phaedon-paris, parfums, geurfamilie-orientaals-bloemig, eau-de-parfum, france, all-collections, totaal-overzicht, flexify, bestsellers-jong","bestsellers jong, Familie:floriental, floraloriental, ingr:geranium, ingr:jasmijn, ingr:kokos, ingr:musk, ingr:sandelhout, ingr:tonka, ingr:vanille, longevity-middel, Merk:Phaedon Paris, met sample, mf_5, ProductBackground:background-floriental-med.png, Related:floriental, Soort:eau de parfum",38.00,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_Sable_Soleil_-_Phaedon_-_100ml_nieuw.jpg?v=1603812781
phaedon-paris-tabac-rouge-eau-de-parfum,Tabac Rouge,Phaedon Paris,eau de parfum,"benzoine, herfstgeuren, tabak, kaneel-collection, tabak-collection, phaedon-paris, parfums, eau-de-parfum, france, totaal-overzicht, flexify","ingr:benzoine, ingr:leer, ingr:musk, ingr:tabak, longevity-middel, Merk:Phaedon Paris, met sample, mf_3, Related:Tabak, Soort:eau de parfum",58.00,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600_Tabac_Rouge_-_Phaedon_-_100ml_nieuw.jpg?v=1580399987
caron-yatagan-eau-de-toilette,Yatagan,Caron,eau de toilette,"voor-de-man, caron, parfums, geurfamilie-orientaals-houtachtig, eau-de-toilettes, france, all-collections, totaal-overzicht, patchouli, flexify","Familie:woodyoriental, generic_channable, ingr:patchouli, longevity-middel, Merk:Caron, met sample, ProductBackground:background-woodyoriental-med, Related:woodyoriental, Soort:eau de toilette, woodyoriental",42.79,https://cdn.shopify.com/s/files/1/1323/9877/products/yatagan-eau-de-toilette-caron-125-ml-perfume-lounge.jpg?v=1555510567
pozzo-di-borgo-24-octobre-1985-eau-de-parfum,24 Octobre 1985,Pozzo di Borgo,eau de parfum,"bergamot, ambrette-zaad, wat-te-dragen-bij-een-diner, zakelijk-en-subtiel, verfrissend-optimistisch, phines-keuze-verrassend-verfrissend, bergamot-collection, pozzo-di-borgo, parfums, geurfamilie-groen, eau-de-parfum, france, totaal-overzicht, flexify","channable_generiek, Familie:green, green, ingr:ambrettezaad, ingr:bergamot, ingr:roos, ingr:vetiver, longevity-middel, Merk:Pozzo di Borgo, met sample, ProductBackground:background-green-med, Related:green, Related:PG, Soort:eau de parfum",58.64,https://cdn.shopify.com/s/files/1/1323/9877/products/24-octobre-1985-eau-de-parfum-pozzo-di-borgo-100ml-perfume-lounge.jpg?v=1555510589
pozzo-di-borgo-8-mars-1764-eau-de-parfum,8 Mars 1764,Pozzo di Borgo,eau de parfum,"voor-de-man, benzoine, herfstgeuren, labdanum, koffie, leer, zakelijk-en-subtiel, philippe-bousseton-collection, koffie-collection, pozzo-di-borgo, parfums, geurfamilie-fougere, eau-de-parfum, france, totaal-overzicht, flexify, bestsellers-x","bestsellers X, channable_generiek, Familie:fougere, fougere, ingr:benzoine, ingr:bergamot, ingr:labdanum, ingr:leer, ingr:vetiver, longevity-middel, Merk:Pozzo di Borgo, met sample, ProductBackground:background-fougere-light, Related:fougere, Soort:eau de parfum",58.64,https://cdn.shopify.com/s/files/1/1323/9877/products/8-mars-1764-eau-de-parfum-pozzo-di-borgo-100ml-perfume-lounge.jpg?v=1555510604
27-fevrier-1950-pozzo-di-borgo,27 Fevrier 1950,Pozzo di Borgo,eau de cologne,"voor-de-man, bergamot, lavendel, pierre-bourdon-collection, pozzo-di-borgo, parfums, france, all-collections, totaal-overzicht, neroli-collection, patchouli, amber, flexify","channable_generiek, ingr:amber, ingr:bergamot, ingr:cederhout, ingr:lavendel, ingr:oranjebloesem, ingr:patchouli, ingr:vijg, Merk:Pozzo di Borgo, met sample, Soort:eau de cologne",58.64,https://cdn.shopify.com/s/files/1/1323/9877/products/600x6001950.jpg?v=1590674500
pozzo-di-borgo-19-mai-1957-eau-de-parfum,19 Mai 1957,Pozzo di Borgo,eau de parfum,"voor-de-man, labdanum, heliotroop, lavendel, everlasting, sonia-constant-collection, pozzo-di-borgo, parfums, geurfamilie-aromatisch-kruidig, eau-de-parfum, france, totaal-overzicht, amber, flexify","aromatic, channable_generiek, ingr:amber, ingr:heliotroop, ingr:labdanum, ingr:lavendel, ingr:roos, ingr:vanille, longevity-middel, Merk:Pozzo di Borgo, met sample, Soort:eau de parfum",58.64,https://cdn.shopify.com/s/files/1/1323/9877/products/19-mai-1957-eau-de-parfum-pozzo-di-borgo-100ml-perfume-lounge.jpg?v=1555510654
23-janvier-1984,23 Janvier 1984,Pozzo di Borgo,eau de parfum,"iris, bergamot, benzoine, musk, vijg-fig, petitgrain, elegant-feminine-dandy, violaine-collas-collection, pozzo-di-borgo, parfums, geurfamilie-bloemig, eau-de-parfum, france, totaal-overzicht, flexify, bestsellers-jong","bestsellers jong, channable_generiek, Familie:floral, floral, ingr:benzoine, ingr:bergamot, ingr:iris, ingr:musk, ingr:petitgrain, ingr:vijg, longevity-middel, Merk:Pozzo di Borgo, met sample, ProductBackground:background-floral-med, Related:floral, Soort:eau de parfum",58.64,https://cdn.shopify.com/s/files/1/1323/9877/products/23-janvier-1984-eau-de-parfum-pozzo-di-borgo-100-ml-perfume-lounge.jpg?v=1555510672
robert-piguet-bandit-eau-de-parfum,Bandit,Robert Piguet,eau de parfum,"geurfamilie-rokerig-droog, black-collection, ylang-ylang, leer, retro-cult-klassiekers, mysterieus-donker, headturning-big-bold, iconische-chypres, stoer-uitdagend, leer-collection, germaine-cellier-collection, iconische-parfums, robert-piguet, parfums, geurfamilie-chypre, eau-de-parfum, france, totaal-overzicht, flexify","chypre, Familie:chypre, generic_channable, ingr:jasmijn, ingr:leer, ingr:musk, ingr:roos, ingr:tuberose, ingr:vetiver, longevity-middel, Merk:Robert Piguet, met sample, mood:rebels, ProductBackground:background-chypre-med, Related:chypre, Related:Vetiver, Soort:eau de parfum",70.00,https://cdn.shopify.com/s/files/1/1323/9877/products/bandit-eau-de-parfum-robert-piguet-perfume-lounge.jpg?v=1549724027
robert-piguet-fracas-eau-de-parfum,Fracas,Robert Piguet,eau de parfum,"iris, tuberose, gardenia, verleidelijk-en-sensueel, retro-cult-klassiekers, lush-white-florals, germaine-cellier-collection, robert-piguet, parfums, geurfamilie-bloemig, eau-de-parfum, france, all-collections, totaal-overzicht, neroli-collection, flexify","Familie:floral, floral, generic_channable, ingr:bergamot, ingr:gardenia, ingr:iris, ingr:jasmijn, ingr:musk, ingr:oranjebloesem, ingr:roos, ingr:sandelhout, ingr:tuberose, ingr:vetiver, longevity-middel, Merk:Robert Piguet, met sample, mood:sexy, ProductBackground:background-floral-med, Related:floral, Soort:eau de parfum",70.00,https://cdn.shopify.com/s/files/1/1323/9877/products/fracas-eau-de-parfum-robert-piguet-perfume-lounge.jpg?v=1549724031
parfum-satori-iris-homme-eau-de-parfum,Iris Homme,Parfum Satori,eau de parfum,"iris, voor-de-man, bergamot, viooltjes, iris-collection, parfum-satori, parfums, geurfamilie-woody, eau-de-parfum, asia, all-collections, totaal-overzicht, amber, satori-collection, flexify","Familie:woody, ingr:amber, ingr:bergamot, ingr:iris, ingr:jasmijn, ingr:musk, ingr:sandelhout, longevity-middel, Merk:Parfum Satori, met sample, ProductBackground:background-woody-light, Related:Satori, Related:woody, Soort:eau de parfum, woody",88.00,https://cdn.shopify.com/s/files/1/1323/9877/products/600x600IrisHommecleanParfumSatori50ml.jpg?v=1603188089
